DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PWS	PWS		PRELS	was		« Ich ahnte ,	was	jetzt kommen werde , und antwortete daher lächelnd : » Aber Du wirst mir eine Begleitung geben ?	den angeschnittenen Apfel zu verspeisen hatte .« Ich ahnte , was jetzt kommen werde , und antwortete daher lächelnd : » Aber Du wirst mir eine Begleitung geben ?« Was war zu thun ?	8719	4	may_kurdista_0inhalt.tsv
PWS	PIS		PWS	was		12129 : Die sturmvesten. Gudrun 2483 : Nu	was	der notueste kumen in das lanndt .	Dietleib 11013 : Der sturmveste .12129 : Die sturmvesten. Gudrun 2483 : Nu was der notueste kumen in das lanndt .Klage 1057 : Da ruwent si mich	4423	8	uhland_poesmitt_poesmitt.tsv
PWS	PWS		PWS	was		Wer bloß an Ritterromanen Geschmack findet , für die ist weder die » Messiade « noch Wielands » Oberon « geschrieben und genießbar – laßt doch jede Klasse sich suchen ,	was	sie will .	am Ende doch in jedermanns Hände .Wer bloß an Ritterromanen Geschmack findet , für die ist weder die » Messiade « noch Wielands » Oberon « geschrieben und genießbar – laßt doch jede Klasse sich suchen , was sie will .In Paris hat freilich jedermann Voltaire gelesen	1865	31	rebmann_polpubli_polpubli.tsv
PWS	PWS		PWS	was		Und doch war alles töricht und vergebens ,	was	ich tat .	, wie furchtbar überflüssig Sie sind ?Und doch war alles töricht und vergebens , was ich tat .Er sah plötzlich sehr blaß aus ,	4192	8	rose_heidesch_heidesch.tsv
PWS	PWS		PIS	was		« » Was uns Frauen betrifft « , versetzte die Milesierin lächelnd , » so kann ich nur sagen , daß es auf ein gewisses Maß von Wohlgestalt ankommt , und auf die Art sich zu kleiden , und auf die Kunst , anmutig zu tanzen oder bezaubernd die Zither zu spielen und	was	man sonst noch für Künste des Gefallens unterscheidet .	wir jenes Anblicks zum erstenmal genießen .« » Was uns Frauen betrifft « , versetzte die Milesierin lächelnd , » so kann ich nur sagen , daß es auf ein gewisses Maß von Wohlgestalt ankommt , und auf die Art sich zu kleiden , und auf die Kunst , anmutig zu tanzen oder bezaubernd die Zither zu spielen und was man sonst noch für Künste des Gefallens unterscheidet .Aber die feierliche Eröffnung des Tempels gedenke	3753	53	hamerlin_aspasia_aspasia.tsv
PWS	PWS		PWS	was		Ich war doch nicht schlechter , nicht besser , Gott weiß es – aber	was	ich nun bin , nun ja , was ich besser bin , bin ich durch dich .	sollten , und wichen mir aus .Ich war doch nicht schlechter , nicht besser , Gott weiß es – aber was ich nun bin , nun ja , was ich besser bin , bin ich durch dich .Du allein bliebst immer derselbe gegen mich	9565	14	alexis_ruhe_ruhe.tsv
PWS	PWS		PWS	was		Ich war doch nicht schlechter , nicht besser , Gott weiß es – aber was ich nun bin , nun ja ,	was	ich besser bin , bin ich durch dich .	sollten , und wichen mir aus .Ich war doch nicht schlechter , nicht besser , Gott weiß es – aber was ich nun bin , nun ja , was ich besser bin , bin ich durch dich .Du allein bliebst immer derselbe gegen mich	9565	22	alexis_ruhe_ruhe.tsv
PWS	PWS		PWS	was		Dieses Märchen hatte die schöne Circe dem treuherzigen Hans unter manchen Thränen und Seufzen und Erröthen und Lächeln und krampfhaftem Schluchzen erzählt , und er , der nicht den skeptischen Geist des erfindungsreichen Vielumgetriebenen besaß , hatte Alles auf's Wort geglaubt , und war in seine bescheidene Herberge zurückgekehrt , sinnend und grübelnd ,	was	er nun thun könne , ihr zu helfen .	gegebene Abzugskanal für die Moorwasser wird .Dieses Märchen hatte die schöne Circe dem treuherzigen Hans unter manchen Thränen und Seufzen und Erröthen und Lächeln und krampfhaftem Schluchzen erzählt , und er , der nicht den skeptischen Geist des erfindungsreichen Vielumgetriebenen besaß , hatte Alles auf's Wort geglaubt , und war in seine bescheidene Herberge zurückgekehrt , sinnend und grübelnd , was er nun thun könne , ihr zu helfen .ausdrücken , denn er sagte alsbald :	3403	54	spielhag_hammer_hammer.tsv
PWS	PWS		PWS	was			was	kann dem jungen Menschen bloß in die Glieder , gefahren sein ?	heilige Magdalena !was kann dem jungen Menschen bloß in die Glieder , gefahren sein ?Ihr Männer , Mylord , seid an	1375	0	scott_abt1_abt1.tsv
PWS	PWS		PWS	was		Da es unzählige Gattungen und von einer jeden Gattung unzählige Arten und noch unzähligere Unterarten gibt , so kann erhellen , wie wenig , ja fast nichts heutzutage die Welt von himmlischen und geistigen Dingen weiß , daß sie nicht einmal weiß ,	was	das Innewerden ist , und wenn es gesagt wird , nicht glaubt , daß es dergleichen gebe ; so auch in anderem .	Zeit hauptsächlich Unterschiede der Innewerdungen waren .Da es unzählige Gattungen und von einer jeden Gattung unzählige Arten und noch unzähligere Unterarten gibt , so kann erhellen , wie wenig , ja fast nichts heutzutage die Welt von himmlischen und geistigen Dingen weiß , daß sie nicht einmal weiß , was das Innewerden ist , und wenn es gesagt wird , nicht glaubt , daß es dergleichen gebe ; so auch in anderem .483. Durch die Namen , die folgen	17196	43	swedborg_mose1_mose1.tsv
PWS	PWS		PWS	wer			Wer	also das Ziel der Ausbildung des Kindes zur Liebe und Kraft gesichert wünscht , muß in dieser Rücksicht dasselbe , ich möchte sagen , Vater und Mutter , sein ganzes Geschlecht und Himmel und Erde verlassen und in sich selbst zurückkehren machen , um die tiefere Begründung und vollendete Sicherstellung der Liebe und ihrer Kraft allein in sich selbst zu suchen und zu finden .	Lastern « ist dann die Folge .Wer also das Ziel der Ausbildung des Kindes zur Liebe und Kraft gesichert wünscht , muß in dieser Rücksicht dasselbe , ich möchte sagen , Vater und Mutter , sein ganzes Geschlecht und Himmel und Erde verlassen und in sich selbst zurückkehren machen , um die tiefere Begründung und vollendete Sicherstellung der Liebe und ihrer Kraft allein in sich selbst zu suchen und zu finden .Gerade die wachsende Bekanntschaft auch mit den	49	0	natorp_pestaloz_pestaloz.tsv
PWS	PWS		PWS	wer			Wer	bloß an Ritterromanen Geschmack findet , für die ist weder die » Messiade « noch Wielands » Oberon « geschrieben und genießbar – laßt doch jede Klasse sich suchen , was sie will .	am Ende doch in jedermanns Hände .Wer bloß an Ritterromanen Geschmack findet , für die ist weder die » Messiade « noch Wielands » Oberon « geschrieben und genießbar – laßt doch jede Klasse sich suchen , was sie will .In Paris hat freilich jedermann Voltaire gelesen	1865	0	rebmann_polpubli_polpubli.tsv
PWS	PWS		PWS	wer			Wer	so feinsinnig eine Dilettantenarbeit zu beurteilen weiß , mit dem muß es ein Genuß sein , die Werke wahrer Künstler zu betrachten .	Sie !Wer so feinsinnig eine Dilettantenarbeit zu beurteilen weiß , mit dem muß es ein Genuß sein , die Werke wahrer Künstler zu betrachten .fragte Reinhold , dem Präsidenten die große	397	0	spielhag_sturmflt_sturmflt.tsv
PWS	PWS		PWS	wer		Schreib ich jetzt ein philosophisches Werk ,	wer	ist's , der die Tiefen meines Geistes durchdringt ?	noch so sehr Mau – Mau !Schreib ich jetzt ein philosophisches Werk , wer ist's , der die Tiefen meines Geistes durchdringt ?Und es macht mir doch so viel	4810	7	etahoff_murr1_murr.tsv
PWS	PWS		PWS	wer		Denn	wer	sich selbst erhöret , der soll erniedrigt werden ; und wer sich selbst erniedrigt , der soll erhöhet werden .	dir : Freund , rücke hinauf .Denn wer sich selbst erhöret , der soll erniedrigt werden ; und wer sich selbst erniedrigt , der soll erhöhet werden .Er sagte aber ein Gleichnis zu den	3211	1	luther_predigt_luthpred.tsv
