DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
ITJ	NE		NE	jawohl			Jawohl	!	war , daß er es wisse .Jawohl !Der Alim konnte mir gewiß Auskunft ertheilen	10165	0	may_schut_0inhalt.tsv
ITJ	ITJ		ITJ	na			Na	, wir fahren also ruhig bis zur nächsten Station , da steigen wir aus , und er umarmt mir sehr gerührt : » Kommen Sie « , sagt er , » legen Sie mir die Hand aufs Herz , ich lege Sie wieder die Hand aufs Herz ; Sie sind nun einer von uns .	Mitkollege von edeldenkenden Bundesbrüdern zu sein .Na , wir fahren also ruhig bis zur nächsten Station , da steigen wir aus , und er umarmt mir sehr gerührt : » Kommen Sie « , sagt er , » legen Sie mir die Hand aufs Herz , ich lege Sie wieder die Hand aufs Herz ; Sie sind nun einer von uns .Na , wir fahren also ruhig bis	0	0	reuter_braesig_braesig.tsv
ITJ	NE		NE	na		»	Na	ja !	« » Ein Akrostichon !» Na ja !» Nehmen Sie sich mit dem Schimpfen	5741	1	meredith_rhoda2_rhoda2.tsv
ITJ	VVFIN		ITJ	na		Un keem up mi los un makte mine Gangort	na	, so gaut as dat in hölten Tüffel geiht , denn ick harr doch min niegen hogen Sündagsstäwel an , dei up Tauwaß mackt sünd un wo sick dat man hellschen stiefbeinig in gahn dauhn deiht .	dat sei nich inne Schaul wiren .Un keem up mi los un makte mine Gangort na , so gaut as dat in hölten Tüffel geiht , denn ick harr doch min niegen hogen Sündagsstäwel an , dei up Tauwaß mackt sünd un wo sick dat man hellschen stiefbeinig in gahn dauhn deiht .Un Ladens wiren dor ok nich as	2694	9	seidelh_flemmin2_flemmin2.tsv
ITJ	FM		ITJ	na		Sein Patron , Herr Notarius Johann Peter Gerechtsam , hatte seiner Zeit ein Poem unter dem Titel › Novus cantus cum salamandro ‹ zu irgend einer Notariatsversammlung gedichtet , und da er Sulpiz mit der Abschrift desselben beauftragt –	na	, und so weiter ... Warum auch nicht ?! – Was so viele andere tagtäglich vollführten – warum sollte das nicht der Herr Sekretarius Knippscheer riskieren ?! Er log drum frisch drauf los und verausgabte Münzen als seine eigene Prägung , die einer anderen Stempelmaschine entstammten .	» Nanu !Sein Patron , Herr Notarius Johann Peter Gerechtsam , hatte seiner Zeit ein Poem unter dem Titel › Novus cantus cum salamandro ‹ zu irgend einer Notariatsversammlung gedichtet , und da er Sulpiz mit der Abschrift desselben beauftragt – na , und so weiter ... Warum auch nicht ?! – Was so viele andere tagtäglich vollführten – warum sollte das nicht der Herr Sekretarius Knippscheer riskieren ?! Er log drum frisch drauf los und verausgabte Münzen als seine eigene Prägung , die einer anderen Stempelmaschine entstammten .– da sollte nicht einer kommen und	2397	39	lauff_aleit_aleit.tsv
ITJ	NE		NE	o		»	O	!	besudelte Gefäß ihrer reinen Seele vernichtet .» O !Nein – sie war es nicht –	1015	1	taura_erzgebi2_erzgebi2.tsv
ITJ	NE		NE	o		und keiner will mich hören –	O	, laßt mich Euch beim Himmel doch beschwören – Dietrich .	Nacht .und keiner will mich hören – O , laßt mich Euch beim Himmel doch beschwören – Dietrich .Fränkisches Lager vor Avignon .	4059	6	tieck_genoveva_genoveva.tsv
ITJ	NE		ADJD	oh			Oh	, ich glaube , ich hätte die Schnüre deines jungfräulichen Mieders nicht aufnesteln können mit meinen Manneshänden !	Weihrauch hätte ich vor dir gebrannt !Oh , ich glaube , ich hätte die Schnüre deines jungfräulichen Mieders nicht aufnesteln können mit meinen Manneshänden !Und dennoch : welcher andere noch als	301	0	nodier_liebezau_liebezau.tsv
ITJ	NE		ADJD	oh			Oh	, das ist eine sehr dunkle Geschichte !	Der große Geist reite mit dir !Oh , das ist eine sehr dunkle Geschichte !Grüße deine schönen Landsmänninnen von mir ,	2639	0	marggraf_beutel_beutel.tsv
ITJ	NE		NE	papperlapapp		« Da hob er die Hände , blickte zur Decke , als sähe er durch sie hindurch in blaue Fernen , und rief : »	Papperlapapp	, « machte Dallas .	Sie damals wie ein Highwayräuber angefallen .« Da hob er die Hände , blickte zur Decke , als sähe er durch sie hindurch in blaue Fernen , und rief : » Papperlapapp , « machte Dallas .Als das Gedicht beendet war , hob	482	25	schiroka_byron_byron.tsv
