DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VVIZU	VVPP		VVIZU	ausheben		Um den Riegel am Hudson für Clinton zu verstärken , eine Wegnahme Westpoints völlig unmöglich zu machen , hatte Steuben von Washington Befehl erhalten , aus der in Westpoint , Fishhill und der umliegenden zweiten , sehr starken Division neun Bataillone Riflemen	auszuheben	, von denen vier Bataillone unter General Howe südlich an den Hudson vorgeschoben werden sollten , fünf Bataillone aber direkt zu Washingtons Hauptarmee zu stoßen hätten .	« fragte er .Um den Riegel am Hudson für Clinton zu verstärken , eine Wegnahme Westpoints völlig unmöglich zu machen , hatte Steuben von Washington Befehl erhalten , aus der in Westpoint , Fishhill und der umliegenden zweiten , sehr starken Division neun Bataillone Riflemen auszuheben , von denen vier Bataillone unter General Howe südlich an den Hudson vorgeschoben werden sollten , fünf Bataillone aber direkt zu Washingtons Hauptarmee zu stoßen hätten .– » Willst du den Brief mir	5514	42	brachvog_steuben_steuben.tsv
VVIZU	VVINF		VVIZU	aussteigen		« Die von der Lokomotive nachgeschleppten Wagen sind so eingerichtet , daß die Passagiere die Reise durch ganz Amerika machen können , ohne nötig zu haben , nur einmal	auszusteigen	.	obgleich er sich immer so stellt .« Die von der Lokomotive nachgeschleppten Wagen sind so eingerichtet , daß die Passagiere die Reise durch ganz Amerika machen können , ohne nötig zu haben , nur einmal auszusteigen .» Sonnenstrahl hat seinen Willen durchgesetzt .	1568	29	kraftr_vestali4_vestali4.tsv
VVIZU	VVFIN		VVIZU	beibringen		Und diese Kunst uns Lehrlingen , die wir ein so steifes schweizerisches Mundwerk hatten und so gar keinen Schwung in der Einbildungskraft und so gar keinen Wortvorrat ,	beizubringen	, war eine noch viel größere Kunst .	, ohne etwas davon zu verstehen .Und diese Kunst uns Lehrlingen , die wir ein so steifes schweizerisches Mundwerk hatten und so gar keinen Schwung in der Einbildungskraft und so gar keinen Wortvorrat , beizubringen , war eine noch viel größere Kunst .Überhaupt ward hauptsächlich darauf gesehen , daß	4250	28	gotthelf_schulmei_schulmei.tsv
VVIZU	VVIZU		VVIZU	einschränken		– Er war von Natur anspruchslos und bescheiden , und die schwierige Kunst , sich auf das äußerste	einzuschränken	, lernte er , da er auch besonnen und ehrenhaft war , verhältnismäßig schnell und leicht ; aber bei aller Sparsamkeit , der er sich befleißigte , gingen seine geringen Geldmittel nach kurzer Zeit schon auf die Neige , und er sah , daß der Tag nicht mehr fern war , wo er gänzlich verarmt dastehen würde .	wohl meine Mutter sehr lieb gehabt ?– Er war von Natur anspruchslos und bescheiden , und die schwierige Kunst , sich auf das äußerste einzuschränken , lernte er , da er auch besonnen und ehrenhaft war , verhältnismäßig schnell und leicht ; aber bei aller Sparsamkeit , der er sich befleißigte , gingen seine geringen Geldmittel nach kurzer Zeit schon auf die Neige , und er sah , daß der Tag nicht mehr fern war , wo er gänzlich verarmt dastehen würde .– Wie tief der Eindruck gewesen sein	119	18	lindaur_ganzlebn_ganzlebn.tsv
VVIZU	VVPP		VVIZU	einverleiben		Darum hatte er beschlossen , die Grafschaft nicht in weltlichem Besitz zu lassen , sondern sie zum Troste seiner Seele einer geistlichen Herrschaft	einzuverleiben	.	sie sich in Demut beugen müßten .Darum hatte er beschlossen , die Grafschaft nicht in weltlichem Besitz zu lassen , sondern sie zum Troste seiner Seele einer geistlichen Herrschaft einzuverleiben .Bereits Odas ältester Bruder war kinderlos dahin	2590	23	wolff_raubgraf_raubgraf.tsv
VVIZU	VVIZU		VVIZU	herankommen		Als ich , wie mir der Narr , der schöne Bogislaus gerathen hatte , von hinten an ihn	heranzukommen	suchte , um ihm meinen Dank für den Doktor der Weltweisheit mit Rührung anzubringen , und Sie mich mit aus seiner Stube schoben , um , wie Sie sagten , der greulichen Scene ein Ende zu machen , da habe ich freilich schon merken können , in was für einer heiteren Schule er Sie gehabt hat , Rosine .	Können Sie Verwesung riechen ?Als ich , wie mir der Narr , der schöne Bogislaus gerathen hatte , von hinten an ihn heranzukommen suchte , um ihm meinen Dank für den Doktor der Weltweisheit mit Rührung anzubringen , und Sie mich mit aus seiner Stube schoben , um , wie Sie sagten , der greulichen Scene ein Ende zu machen , da habe ich freilich schon merken können , in was für einer heiteren Schule er Sie gehabt hat , Rosine .Können Sie Blut sehen ?	2986	18	raabe_lar_lar.tsv
VVIZU	VVIZU		VVIZU	herstellen		Die Offiziere kamen uns aufs freundlichste entgegen , und da sie an dem U. S. ( United States ) , mit dem unsere Tiere und Wagen gezeichnet waren , uns ebenfalls als eine Regierungsexpedition erkannten , so bedurfte es keiner großen Förmlichkeiten , um schnell ein kameradschaftliches Begegnen	herzustellen	.	Wagen nach dem rechten Ufer hinauf .Die Offiziere kamen uns aufs freundlichste entgegen , und da sie an dem U. S. ( United States ) , mit dem unsere Tiere und Wagen gezeichnet waren , uns ebenfalls als eine Regierungsexpedition erkannten , so bedurfte es keiner großen Förmlichkeiten , um schnell ein kameradschaftliches Begegnen herzustellen .Nach zweistündiger Rast brachen wir wieder auf	95	48	moellhsn_nordame2_nordame2.tsv
VVIZU	VVFIN		VVFIN	hervorziehen		Sie beeilte sich , den Kopf wieder unter dem Kranze	hervorzuziehen	, und schritt auf ihn zu , um seinem Grimm durch irgend ein scherzendes Wort die Spitze abzubrechen .	der üppigen grünen Umrahmung gewahr ward .Sie beeilte sich , den Kopf wieder unter dem Kranze hervorzuziehen , und schritt auf ihn zu , um seinem Grimm durch irgend ein scherzendes Wort die Spitze abzubrechen .» Sehr wohl , Herr Baron !	958	10	wolzogen_thronfo2_thronfo2.tsv
VVIZU	VVFIN		VVIZU	losmachen		Beide , Selmann und Tobias , waren vor allen Dingen geschäftig , ihn	loszumachen	, und schnitten mit Messern so lange , bis alle Bande entzwei waren .	« – Tobias Knaut !Beide , Selmann und Tobias , waren vor allen Dingen geschäftig , ihn loszumachen , und schnitten mit Messern so lange , bis alle Bande entzwei waren .Ein so unbeweglicher lange anhaltender Blick mußte	4068	13	wezel_knaut_knaut.tsv
VVIZU	VVINF		VVIZU	nachempfinden		› Zwar nicht jeder vermag das Erhabene vorzuempfinden : aber ein Tropf , wer 's nicht	nachzuempfinden	vermag .	zu genießen , das Göttliche anzuerkennen .› Zwar nicht jeder vermag das Erhabene vorzuempfinden : aber ein Tropf , wer 's nicht nachzuempfinden vermag .Er ist die verkörperte Prosa !	705	16	antholog_meistno2_meistno2a.tsv
VVIZU	VVINF		VVINF	stehenbleiben		Leichtfüßig schritt sie den Gang entlang , um ihren Cousin nicht zu wecken ; doch konnte sie sich nicht enthalten , vor seiner Tür	stehenzubleiben	und seinen regelmäßigen Atemzügen zu lauschen .	« sagte Vater Grandet .Leichtfüßig schritt sie den Gang entlang , um ihren Cousin nicht zu wecken ; doch konnte sie sich nicht enthalten , vor seiner Tür stehenzubleiben und seinen regelmäßigen Atemzügen zu lauschen .– nichts !	4296	24	balzac_eugenie_eugenie.tsv
VVIZU	ADJA		VVIZU	vorempfinden		› Zwar nicht jeder vermag das Erhabene	vorzuempfinden	: aber ein Tropf , wer 's nicht nachzuempfinden vermag .	zu genießen , das Göttliche anzuerkennen .› Zwar nicht jeder vermag das Erhabene vorzuempfinden : aber ein Tropf , wer 's nicht nachzuempfinden vermag .Er ist die verkörperte Prosa !	705	7	antholog_meistno2_meistno2a.tsv
VVIZU	VVFIN		VVIZU	vorenthalten		« Erstes Kapitel Womit meine Lebensgeschichte eingeleitet wird Meine vielfachen Bitten , mir die Angabe der Ursache zu einer an ihr vorher nie bemerkten Gemüthsaufregung nicht länger	vorzuenthalten	, fanden nach langem Widerstande Eingang in ihr Ohr , und ich erfuhr Folgendes : daß ihr Verlobter ihr am Morgen begegnet habe , als sie von einer Standesperson aus unserer Kundschaft auf dem Wege Behufs neuer Bestellungen angesprochen worden .	Kauflustiger , so leicht verirren konnte .« Erstes Kapitel Womit meine Lebensgeschichte eingeleitet wird Meine vielfachen Bitten , mir die Angabe der Ursache zu einer an ihr vorher nie bemerkten Gemüthsaufregung nicht länger vorzuenthalten , fanden nach langem Widerstande Eingang in ihr Ohr , und ich erfuhr Folgendes : daß ihr Verlobter ihr am Morgen begegnet habe , als sie von einer Standesperson aus unserer Kundschaft auf dem Wege Behufs neuer Bestellungen angesprochen worden .Bedeutende Summen an die verschiedenen Behörden gespendet	1055	27	kohn_jgilblas_jgilblas.tsv
VVIZU	VVINF		VVIZU	vorklagen		Wie kann sie's nur wagen , anständige Personen um ihren Besuch zu bitten , alles bloß , um ihnen etwas von ihrer Unschuld	vorzuklagen	?	hat , ist kaum zu glauben .Wie kann sie's nur wagen , anständige Personen um ihren Besuch zu bitten , alles bloß , um ihnen etwas von ihrer Unschuld vorzuklagen ?.	1292	23	fontane_5schloes_5schloes.tsv
VVIZU	VVINF		VVIZU	zurückziehen		Alle schwiegen und schienen sich vor der Erscheinung meines Prinzen in sich selbst	zurückzuziehen	, wie Tauben , die des Habichts ansichtig werden .	alles nur Illusion und Leiden wäre ?Alle schwiegen und schienen sich vor der Erscheinung meines Prinzen in sich selbst zurückzuziehen , wie Tauben , die des Habichts ansichtig werden .« Meinem Prinzen erschien eine Nacht in	104	13	queiroz_stadtgeb_stadtgeb.tsv
