DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PDAT	PDAT		PDAT	diese		Empfand nun Hermann schon am ersten Abende über	diesen	ihm neugewordenen Verkehr die größte Freude , so läßt sich wohl denken , daß sein Fuß bald öfter das Haus betrat .	fragte Wilhelmi unmuthig .Empfand nun Hermann schon am ersten Abende über diesen ihm neugewordenen Verkehr die größte Freude , so läßt sich wohl denken , daß sein Fuß bald öfter das Haus betrat .Was soll das bedeuten ?	8363	8	immerman_epigonen_epigonen.tsv
PDAT	PDAT		PDAT	diese		Denn diese ist nichts anders als in der selbstständigen Wirklichkeit der Individuen die absolute geistige Einheit ihres Wesens ; ein an sich allgemeines Selbstbewußtsein , das sich in einem andern Bewußtsein so wirklich ist , daß dieses vollkommene Selbstständigkeit hat , oder ein Ding für es , und daß es eben darin der Einheit mit ihm sich bewußt ist , und in	dieser	Einheit mit diesem gegenständlichen Wesen erst Selbstbewußtsein ist .	wirkliche Sittlichkeit zu erwerben und hervorzubringen .Denn diese ist nichts anders als in der selbstständigen Wirklichkeit der Individuen die absolute geistige Einheit ihres Wesens ; ein an sich allgemeines Selbstbewußtsein , das sich in einem andern Bewußtsein so wirklich ist , daß dieses vollkommene Selbstständigkeit hat , oder ein Ding für es , und daß es eben darin der Einheit mit ihm sich bewußt ist , und in dieser Einheit mit diesem gegenständlichen Wesen erst Selbstbewußtsein ist .Der Bruder ist die Seite , nach	3877	62	hegel_phaenom_phaenom.tsv
PDAT	PDAT		PDS	diese		Unglücklicherweise für den Kellner hatte	dieser	sich eben , wie ein Heer , dreimalige Klingel-Ordre zum Marsche geben lassen , bevor er sich mobil und herauf gemacht .	Zeitungen gebracht voll lauter kräftigster Siege .Unglücklicherweise für den Kellner hatte dieser sich eben , wie ein Heer , dreimalige Klingel-Ordre zum Marsche geben lassen , bevor er sich mobil und herauf gemacht .) – Sämtliches Post-Gesindel saß sämtlich im	220	5	jeanpaul_flaetz_flaetz.tsv
PDAT	PDS		PDAT	diese		« » Sag ’s nicht , wir theilen , « raunte Jener dem Freiwild ins Ohr ;	dieser	aber entgegnete : » Vielleicht haben wir Glück .	durchgraben , « sagte der Schreiner .« » Sag ’s nicht , wir theilen , « raunte Jener dem Freiwild ins Ohr ; dieser aber entgegnete : » Vielleicht haben wir Glück .« In den Thälern ruht das Grau	1575	17	rosegger_gottsuch_gottsuch.tsv
PDAT	PDAT		PDAT	diese		Wir wären nämlich , wenn die Regierung Seiner Majestät nicht Helgoland gegen ein Stück Afrika eingetauscht hätte , nach Helgoland gefahren , aber seitdem dieses Eiland für den Rest seiner glorreichen Tage dem Deutschen Reiche einverleibt worden ist , hat es die Vorzüge , die es in puncto Standesamt besaß , eingebüßt und ist auch in	dieser	Hinsicht so regelrecht deutsch geworden , da wir schon Old England selber aufsuchen müssen , wenn wir in all' unserer Papierlosigkeit heirathen wollen .	und ist aus der Familie Langeweile .Wir wären nämlich , wenn die Regierung Seiner Majestät nicht Helgoland gegen ein Stück Afrika eingetauscht hätte , nach Helgoland gefahren , aber seitdem dieses Eiland für den Rest seiner glorreichen Tage dem Deutschen Reiche einverleibt worden ist , hat es die Vorzüge , die es in puncto Standesamt besaß , eingebüßt und ist auch in dieser Hinsicht so regelrecht deutsch geworden , da wir schon Old England selber aufsuchen müssen , wenn wir in all' unserer Papierlosigkeit heirathen wollen .Hat ihm schon !	1098	56	bierbaum_graunzer_graunzer.tsv
PDAT	PDAT		PDAT	diese		Also passen Sie auf , schreiben Sie alles richtig nach : Montag gibt es Speck , Hafergrütze und Kartoffeln , Dienstag : Hafergrütze , Kartoffeln und Speck , Mittwoch : Kartoffeln , Hafergrütze und Speck , Donnerstag : Speck , Kartoffeln und Hafergrütze , Freitag : Hafergrütze , Speck und Kartoffeln , Sonnabend : Kartoffeln , Speck und Hafergrütze , und am Sonntag werden die übriggebliebenen Reste aller	dieser	verschiedenen Mahlzeiten aufgewärmt , und dazu gibt es präserviertes Rindfleisch .	, gerade nach den Zelten zu .Also passen Sie auf , schreiben Sie alles richtig nach : Montag gibt es Speck , Hafergrütze und Kartoffeln , Dienstag : Hafergrütze , Kartoffeln und Speck , Mittwoch : Kartoffeln , Hafergrütze und Speck , Donnerstag : Speck , Kartoffeln und Hafergrütze , Freitag : Hafergrütze , Speck und Kartoffeln , Sonnabend : Kartoffeln , Speck und Hafergrütze , und am Sonntag werden die übriggebliebenen Reste aller dieser verschiedenen Mahlzeiten aufgewärmt , und dazu gibt es präserviertes Rindfleisch .« » Ich ?	3644	68	kraftr_vestali2_vestali2.tsv
PDAT	PDAT		PDAT	diese		« – » Glücklich die Kinder , welche in den Armen ihrer Eltern sterben « , sagte Oswald , » und an dem Herzen dessen , der ihnen das Leben gab , auch den Tod empfangen ; so verliert selbst	dieser	seinen Stachel .	das fast noch ganz erhalten ist .« – » Glücklich die Kinder , welche in den Armen ihrer Eltern sterben « , sagte Oswald , » und an dem Herzen dessen , der ihnen das Leben gab , auch den Tod empfangen ; so verliert selbst dieser seinen Stachel .Den Geliebten da , sich gegenüber zu	2977	40	stael_corinna_corinna.tsv
PDAT	PDAT		PDAT	diese		Bereitet Euch zu freudenvoller Kunde : Nicht länger ist Euch	dieses	Thor versperrt , Euch hält nicht Schloß noch Riegel mehr verwahrt ; Torquato , Ihr seyd frei !	So würde man Euch hingerichtet haben .Bereitet Euch zu freudenvoller Kunde : Nicht länger ist Euch dieses Thor versperrt , Euch hält nicht Schloß noch Riegel mehr verwahrt ; Torquato , Ihr seyd frei !Wer will denn Euren Tod , wem	518	10	zedlitz_kerkkron_kerkkron.tsv
PDAT	PDAT		PDAT	diese		Denn diese ist nichts anders als in der selbstständigen Wirklichkeit der Individuen die absolute geistige Einheit ihres Wesens ; ein an sich allgemeines Selbstbewußtsein , das sich in einem andern Bewußtsein so wirklich ist , daß	dieses	vollkommene Selbstständigkeit hat , oder ein Ding für es , und daß es eben darin der Einheit mit ihm sich bewußt ist , und in dieser Einheit mit diesem gegenständlichen Wesen erst Selbstbewußtsein ist .	wirkliche Sittlichkeit zu erwerben und hervorzubringen .Denn diese ist nichts anders als in der selbstständigen Wirklichkeit der Individuen die absolute geistige Einheit ihres Wesens ; ein an sich allgemeines Selbstbewußtsein , das sich in einem andern Bewußtsein so wirklich ist , daß dieses vollkommene Selbstständigkeit hat , oder ein Ding für es , und daß es eben darin der Einheit mit ihm sich bewußt ist , und in dieser Einheit mit diesem gegenständlichen Wesen erst Selbstbewußtsein ist .Der Bruder ist die Seite , nach	3877	36	hegel_phaenom_phaenom.tsv
PDAT	PDAT		PDAT	diese		Wir wären nämlich , wenn die Regierung Seiner Majestät nicht Helgoland gegen ein Stück Afrika eingetauscht hätte , nach Helgoland gefahren , aber seitdem	dieses	Eiland für den Rest seiner glorreichen Tage dem Deutschen Reiche einverleibt worden ist , hat es die Vorzüge , die es in puncto Standesamt besaß , eingebüßt und ist auch in dieser Hinsicht so regelrecht deutsch geworden , da wir schon Old England selber aufsuchen müssen , wenn wir in all' unserer Papierlosigkeit heirathen wollen .	und ist aus der Familie Langeweile .Wir wären nämlich , wenn die Regierung Seiner Majestät nicht Helgoland gegen ein Stück Afrika eingetauscht hätte , nach Helgoland gefahren , aber seitdem dieses Eiland für den Rest seiner glorreichen Tage dem Deutschen Reiche einverleibt worden ist , hat es die Vorzüge , die es in puncto Standesamt besaß , eingebüßt und ist auch in dieser Hinsicht so regelrecht deutsch geworden , da wir schon Old England selber aufsuchen müssen , wenn wir in all' unserer Papierlosigkeit heirathen wollen .Hat ihm schon !	1098	24	bierbaum_graunzer_graunzer.tsv
PDAT	PDAT		PDS	diese		Dies begann in einer etwas förmlichen Weise sich an das andere zu wenden ; alsdann berührten sie sanft ihre Vorderhufe , wieherten abwechselnd mehreremale und veränderten dabei den Ton , so daß	dieses	beinahe artikulirt zu seyn schien .	das Land der Hauyhnhnms verlassen hatte .Dies begann in einer etwas förmlichen Weise sich an das andere zu wenden ; alsdann berührten sie sanft ihre Vorderhufe , wieherten abwechselnd mehreremale und veränderten dabei den Ton , so daß dieses beinahe artikulirt zu seyn schien .Ich hege jetzt die Ueberzeugung , der	605	32	swift_hauyhnhn_hauyhnhn.tsv
PDAT	ADJD		PDAT	dieselbe		Zwar das Lob selber , das ich meinen Vätern hier erteile , käme ihm , wenn er noch lebte , noch so bedeutend vor als es mir selber leer erscheint , wenn ich mir ihn in der Ewigkeit vorstelle , wo er sich unter den Seligen nicht sonderlich damit brüsten wird , daß er im Jahr 1818 von meinem Lehrstuhl herab wieder als Kirchenkomponist der Baireuther Markgrafschaft ausgerufen worden ; – und ganz dasselbe und	dieselbe	Kälte gegen alles Loben soll mein Sohn von mir voraussetzen , wenn er einst in der Zeit , wo ich schon ein Seliger bin , den allgemeinen Beifall , den meine Werke gewonnen , feurig der Welt erzählt ; er soll aber , sowenig als ich , deshalb kälter oder kürzer malen .	abgeht , noch nachfragen zu können .Zwar das Lob selber , das ich meinen Vätern hier erteile , käme ihm , wenn er noch lebte , noch so bedeutend vor als es mir selber leer erscheint , wenn ich mir ihn in der Ewigkeit vorstelle , wo er sich unter den Seligen nicht sonderlich damit brüsten wird , daß er im Jahr 1818 von meinem Lehrstuhl herab wieder als Kirchenkomponist der Baireuther Markgrafschaft ausgerufen worden ; – und ganz dasselbe und dieselbe Kälte gegen alles Loben soll mein Sohn von mir voraussetzen , wenn er einst in der Zeit , wo ich schon ein Seliger bin , den allgemeinen Beifall , den meine Werke gewonnen , feurig der Welt erzählt ; er soll aber , sowenig als ich , deshalb kälter oder kürzer malen .Jedem Feste folgen Werkeltage ; aber aus	24	75	jeanpaul_selber_selber.tsv
PDAT	NN		PDAT	jen		« » Sag ’s nicht , wir theilen , « raunte	Jener	dem Freiwild ins Ohr ; dieser aber entgegnete : » Vielleicht haben wir Glück .	durchgraben , « sagte der Schreiner .« » Sag ’s nicht , wir theilen , « raunte Jener dem Freiwild ins Ohr ; dieser aber entgegnete : » Vielleicht haben wir Glück .« In den Thälern ruht das Grau	1575	11	rosegger_gottsuch_gottsuch.tsv
PDAT	PDAT		PDAT	jen		Eine	jener	halben Maßregeln , durch welche man ganze Schritte wieder halb zurück tat .	eroberte und gedemütigte Hauptstadt gesehen haben .Eine jener halben Maßregeln , durch welche man ganze Schritte wieder halb zurück tat .Solche Verdächtigungen sind immer ein übles Zeichen	1227	1	alexis_freiwill_freiwill.tsv
PDAT	PDAT		PDAT	jen		Möge sein Wein nicht die Eigenschaft	jenes	Getränkes haben , das die Zauberjungfrau im berühmten Oldenburger Horn unserm Ahnherrn , dem Grafen Otto darbot .	, so stehe ich zu Diensten .Möge sein Wein nicht die Eigenschaft jenes Getränkes haben , das die Zauberjungfrau im berühmten Oldenburger Horn unserm Ahnherrn , dem Grafen Otto darbot .Mühsam rang der Graf nach Fassung ,	3710	6	bechstei_dunkelgr_dunkelgr.tsv
