DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PWAT	PWAT		PWAT	welche		Aber man wußte im Maxgymnasium doch so von ungefähr ,	welche	Schüler die Schuldigen waren , und sah den verdächtigen Subjekten scharf auf die Finger .	die Sünder in flagranti zu erwischen .Aber man wußte im Maxgymnasium doch so von ungefähr , welche Schüler die Schuldigen waren , und sah den verdächtigen Subjekten scharf auf die Finger .Außerdem hatte mich das Lehrerkollegium schon längst	1250	10	rosen_lausbub1_lausbub1.tsv
PWAT	PWAT		PWAT	welchem		Und nach langer Zeit hob sie sich empor , warf noch einen Blick auf den herrlichen Erzengel Michael und den armen Teufel darunter , setzte sich und 109 verfaßte einen Brief , in	welchem	folgende Worte geschrieben standen : Die Jungfrau starrte ihn ängstlich an , in der Meinung , daß er plötzlich irre redete ; doch wie er ihr ruhig und frei ins Antlitz blickte , lachte sie laut auf und rief : Mit diesen Worten erhob sie sich , nahm den Knaben auf den Arm und winkte mir , die kleine Leiche zu tragen .	Augen strahlten vor Freude und Schönheit .Und nach langer Zeit hob sie sich empor , warf noch einen Blick auf den herrlichen Erzengel Michael und den armen Teufel darunter , setzte sich und 109 verfaßte einen Brief , in welchem folgende Worte geschrieben standen : Die Jungfrau starrte ihn ängstlich an , in der Meinung , daß er plötzlich irre redete ; doch wie er ihr ruhig und frei ins Antlitz blickte , lachte sie laut auf und rief : Mit diesen Worten erhob sie sich , nahm den Knaben auf den Arm und winkte mir , die kleine Leiche zu tragen .Ich meinestheils war auch nicht gerade blind	289	33	hoffmaha_phaeaken_phaeaken.tsv
PWAT	PWAT		PWAT	welchem		Die beiden Geistlichen auf dem Gerüst hatten ihm zuerst Unruhe eingeflößt , und ein schmerzlicher Kampf ging in seinem Innern vor , denn er wußte nicht , sollte er gehen oder bleiben und dem Possenspiel mit anwohnen , in	welchem	Gott mit Gebeten angerufen werden sollte , und zwar von einer Versammlung , die sich eingefunden hatte , um eines der einfachsten seiner Gebote mit Füßen zu treten ; denn ein Possenspiel mußte es um so eher genannt werden , da verkappte Schurken das Gebäude umringt hatten , um in der Mummerei die Hauptpersonen zu spielen .	hat mir sie erst später mitgetheilt .Die beiden Geistlichen auf dem Gerüst hatten ihm zuerst Unruhe eingeflößt , und ein schmerzlicher Kampf ging in seinem Innern vor , denn er wußte nicht , sollte er gehen oder bleiben und dem Possenspiel mit anwohnen , in welchem Gott mit Gebeten angerufen werden sollte , und zwar von einer Versammlung , die sich eingefunden hatte , um eines der einfachsten seiner Gebote mit Füßen zu treten ; denn ein Possenspiel mußte es um so eher genannt werden , da verkappte Schurken das Gebäude umringt hatten , um in der Mummerei die Hauptpersonen zu spielen .« » Ei , mein Freund ,	4315	39	cooper_ravens_ravens.tsv
PWAT	PWAT		PWAT	welchem		Sie machte den Vater darauf aufmerksam , mit	welchem	Appetit sein Töchterchen der Flasche zuspreche .	Stelle von Siegfried Silber gesagt habe ?Sie machte den Vater darauf aufmerksam , mit welchem Appetit sein Töchterchen der Flasche zuspreche .So mußte es kommen !	3640	8	polenz_wurzel2_wurzel2.tsv
PWAT	NN		PWAT	welchen		Parthenia :	Welchen	Namen nanntest du , Unglücklicher !	Bringst du mir Leben oder Tod ?Parthenia : Welchen Namen nanntest du , Unglücklicher !Rede , rede !	315	2	wieland_alceste_alceste.tsv
PWAT	PWAT		PWAT	welchen		Zunächst gelangt man in einen viereckigen Hofraum ,	welchen	vermauerte und zerstörte Portiken umgeben und dessen ganze Fläche ein Gemüsegarten einnimmt .	VNICVS CVSTOS. PROCVL HINC TIMORES .Zunächst gelangt man in einen viereckigen Hofraum , welchen vermauerte und zerstörte Portiken umgeben und dessen ganze Fläche ein Gemüsegarten einnimmt .« Man tritt von der Stadtseite in	3253	8	gregorov_borgia_borgia.tsv
PWAT	PWAT		PWAT	welchen		Dann wurde es rundum still , denn außer dem einen Haddedihn , auf	welchen	die Wache gefallen war , hatten sie alle sich zur Ruhe gelegt .	Vater Rih es früher gewesen war .Dann wurde es rundum still , denn außer dem einen Haddedihn , auf welchen die Wache gefallen war , hatten sie alle sich zur Ruhe gelegt .» Das Loch ist fertig .	7958	13	may_jenseits_0inhalt.tsv
PWAT	PWAT		PWAT	welchen		Das vermag sie ebensowenig , wie etwa die Physik das Wesen der Schwerkraft zu enträtseln imstande ist ; aber sie kann auf dem Wege des Experimentes und der Beobachtung immer eindringlicher die Bedingungen beschreiben , unter	welchen	dieses oder jenes psychische Ereignis eintreten kann oder muß .	weniger kummervoll als deutscher Student verlebte .Das vermag sie ebensowenig , wie etwa die Physik das Wesen der Schwerkraft zu enträtseln imstande ist ; aber sie kann auf dem Wege des Experimentes und der Beobachtung immer eindringlicher die Bedingungen beschreiben , unter welchen dieses oder jenes psychische Ereignis eintreten kann oder muß .– Ferner : Es ist Tatsache ,	1695	36	schleich_seele_seele.tsv
PWAT	PWAT		PWAT	welchen		Und dabei hatte er nicht einmal die Ausrede , daß er nach Modellen suche , denn er malte bloß Landschaften , in	welchen	kein lebendes Geschöpf zu sehen war .	hat mir noch später davon erzählt .Und dabei hatte er nicht einmal die Ausrede , daß er nach Modellen suche , denn er malte bloß Landschaften , in welchen kein lebendes Geschöpf zu sehen war .Er war schon ein älterer Mann –	144	22	saar_fridolin_fridolin.tsv
PWAT	ADJA		PWAT	welcher		– Aber in	welcher	Gemeinschaft ist dann der Gerechte ein besserer Genosse als der Kitharenspieler , so wie dieser ein besserer als der Gerechte ist zum Schlagen der Kithara ?	und besserer Genosse als der Bauverständige ?– Aber in welcher Gemeinschaft ist dann der Gerechte ein besserer Genosse als der Kitharenspieler , so wie dieser ein besserer als der Gerechte ist zum Schlagen der Kithara ?– Der Brettspieler .	216	3	platon_platowr3_platowr3.tsv
PWAT	ADJA		PWAT	welcher		In	welcher	Verwirrung befand sich des Alten Geist , daß er jetzt jener Engelsbotschaft des Friedens auf Erden gedenken mußte , in dem Augenblick , da ihm lateinische Hirten die Botschaft brachten : » Krieg auf Erden und den Menschen ein Grauen !	beiden heiß umworben , glühend geliebt .In welcher Verwirrung befand sich des Alten Geist , daß er jetzt jener Engelsbotschaft des Friedens auf Erden gedenken mußte , in dem Augenblick , da ihm lateinische Hirten die Botschaft brachten : » Krieg auf Erden und den Menschen ein Grauen !Lediglich der Römer belebt zu solcher frühen	3238	1	vossr_brutusdu_brutusdu.tsv
PWAT	PWAT		PWAT	welcher		Sie vermied es sorgfältig , hierbei zu erwähnen , mit	welcher	aufopfernden Hingebung Tsi sich des Kranken angenommen hatte , aber ihre Augen sprachen um so deutlicher von dem Dank , den sie für ihn im tiefsten Herzen fühlte .	Tochter längere Zeit bei uns bleiben .Sie vermied es sorgfältig , hierbei zu erwähnen , mit welcher aufopfernden Hingebung Tsi sich des Kranken angenommen hatte , aber ihre Augen sprachen um so deutlicher von dem Dank , den sie für ihn im tiefsten Herzen fühlte .Ich kenne meine Pflicht !	11103	10	may_friede_friede.tsv
PWAT	ADJA		PWAT	welcher		Darum soll der Zögling unsrer Erziehung an Arbeitsamkeit gewöhnt werden , damit er der Versuchung zur Ungerechtigkeit durch Nahrungssorgen überhoben sei , und tief , und als allererster Grundsatz der Ehre , soll es in sein Gemüth geprägt werden , daß es schändlich sei , seinen Lebensunterhalt einem andern , denn seiner Arbeit verdanken zu wollen Bedeutender aber ist auch hier die Frage , wie die Erziehung ermessen , und sich die Gewährschaft leisten könne , daß diese Religionskenntnisse nicht todt und kalt bleiben , sondern daß sie sich ausdrücken werden im wirken Leben ihres Zöglings ;	welcher	Frage die Beantwortung einer andern Frage vorauszuschicken ist , der folgenden : wie und auf welche Weise zeigt sich die Religion überhaupt im Leben ?	, mit Ehren leben zu können .Darum soll der Zögling unsrer Erziehung an Arbeitsamkeit gewöhnt werden , damit er der Versuchung zur Ungerechtigkeit durch Nahrungssorgen überhoben sei , und tief , und als allererster Grundsatz der Ehre , soll es in sein Gemüth geprägt werden , daß es schändlich sei , seinen Lebensunterhalt einem andern , denn seiner Arbeit verdanken zu wollen Bedeutender aber ist auch hier die Frage , wie die Erziehung ermessen , und sich die Gewährschaft leisten könne , daß diese Religionskenntnisse nicht todt und kalt bleiben , sondern daß sie sich ausdrücken werden im wirken Leben ihres Zöglings ; welcher Frage die Beantwortung einer andern Frage vorauszuschicken ist , der folgenden : wie und auf welche Weise zeigt sich die Religion überhaupt im Leben ?Unsere Zeit stellt es oft als einen	1105	97	fichte_dnation_dnation.tsv
PWAT	ADJA		PWAT	welcher		Der König ,	welcher	Nachricht davon bekommen hatte , zog in eigener Person mit 3000 Mann aus , dem General Sparr aufzulauern , und glücklicherweise traf er ihn gerade , als sein Korps zerstreut war ; er griff ihn an , zersprengte einen Teil desselben und den Rest in wenig Stunden darauf , so daß 1000 Mann auf dem Platze blieben und der General Sparr selbst gefangen genommen wurde .	Vaters und meiner Freunde glücklich ankam .Der König , welcher Nachricht davon bekommen hatte , zog in eigener Person mit 3000 Mann aus , dem General Sparr aufzulauern , und glücklicherweise traf er ihn gerade , als sein Korps zerstreut war ; er griff ihn an , zersprengte einen Teil desselben und den Rest in wenig Stunden darauf , so daß 1000 Mann auf dem Platze blieben und der General Sparr selbst gefangen genommen wurde .Doch ich lasse das alles dahingestellt und	10	3	defoe_denkwuer_denkwuer.tsv
PWAT	PWAT		PWAT	welches		Dieser Vertrag wurde mit nachgerade religiösem Eifer eingehalten , so dass einmal , als sich eine Gruppe von fünfhundert Mann aus Lust am Plündern aus dem Lager entfernt hatten , der König – oder der General – der Barbaren anordnete , dass die schuldigen Anführer gebunden und mit Pfeilen erschossen werden sollten ,	welches	Opfer die Heiligkeit ihrer Verträge wiederherstellen sollte .	war , stimmten von Herzen darein .Dieser Vertrag wurde mit nachgerade religiösem Eifer eingehalten , so dass einmal , als sich eine Gruppe von fünfhundert Mann aus Lust am Plündern aus dem Lager entfernt hatten , der König – oder der General – der Barbaren anordnete , dass die schuldigen Anführer gebunden und mit Pfeilen erschossen werden sollten , welches Opfer die Heiligkeit ihrer Verträge wiederherstellen sollte .Zermürbt durch das unmessbare Leid , das	1442	53	gibbon_verfall2_verfall2.tsv
