DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
ADV	ADV		ADV	heute		Inzwischen warteten die Schauspieler ; doch Bordenave sagte ihnen , daß	heute	der dritte Akt nicht mehr probiert werde .	er ihn wieder zu Boden setzte .Inzwischen warteten die Schauspieler ; doch Bordenave sagte ihnen , daß heute der dritte Akt nicht mehr probiert werde .Nicht wahr , mein Freund : Man	7957	11	112135-Zola___mile.tsv
ADV	ADV		ADV	inzwischen			Inzwischen	warteten die Schauspieler ; doch Bordenave sagte ihnen , daß heute der dritte Akt nicht mehr probiert werde .	er ihn wieder zu Boden setzte .Inzwischen warteten die Schauspieler ; doch Bordenave sagte ihnen , daß heute der dritte Akt nicht mehr probiert werde .Nicht wahr , mein Freund : Man	7957	0	112135-Zola___mile.tsv
ADV	ADV		ADV	mehr		Inzwischen warteten die Schauspieler ; doch Bordenave sagte ihnen , daß heute der dritte Akt nicht	mehr	probiert werde .	er ihn wieder zu Boden setzte .Inzwischen warteten die Schauspieler ; doch Bordenave sagte ihnen , daß heute der dritte Akt nicht mehr probiert werde .Nicht wahr , mein Freund : Man	7957	16	112135-Zola___mile.tsv
ADV	ADV		ADV	noch		Gleich dem Hiob habe ihn der grausame Gott , der überhaupt der Grund alles Übels in der Welt sei , weil er mit dem Menschen experimentiere wie ein Vivisektor mit seinen Versuchstieren – ihm , dem Mister John , seine Familie und seine Reichtümer genommen und , nicht zufrieden mit dem angestifteten Unheil , auch	noch	seine Freunde gegen ihn aufgehetzt und seine Gesundheit geschädigt .	Er hat mich selbst darauf gebracht .Gleich dem Hiob habe ihn der grausame Gott , der überhaupt der Grund alles Übels in der Welt sei , weil er mit dem Menschen experimentiere wie ein Vivisektor mit seinen Versuchstieren – ihm , dem Mister John , seine Familie und seine Reichtümer genommen und , nicht zufrieden mit dem angestifteten Unheil , auch noch seine Freunde gegen ihn aufgehetzt und seine Gesundheit geschädigt .» Bah , man müßte ihn nur	2381	55	18884-Conrad__Michael_Georg.tsv
ADV	ADV		ADV	nun		« –	Nun	bemerkte sie das heftige Heben meiner Brust , und die Zähren , die über meine Wangen rollten .	Unschuld von den Kindern meines Herzens !« – Nun bemerkte sie das heftige Heben meiner Brust , und die Zähren , die über meine Wangen rollten .Ich drücke noch die Hand einer zärtlichen	10701	2	72270-La_Roche__Sophie_von.tsv
ADV	ADV		ADV	nur		– Aber wo ist Signor Formica , wo ist mein würdiger Arzt , daß ich ihm tausendmal für meine Heilung danke , die	nur	er vollbracht .	hätt' ich meinen wahnsinnigen Anschlag ausgeführt .– Aber wo ist Signor Formica , wo ist mein würdiger Arzt , daß ich ihm tausendmal für meine Heilung danke , die nur er vollbracht .– Fern sei es von mir ,	387	23	62350-Hoffmann__E__T__A_.tsv
ADV	ADV		ADV	sehr		Jeder der Hausbesitzer erscheint mit einem Polizisten und ist	sehr	erstaunt , einen fremden Bewohner mit fremden Sachen in seinen Räumen zu finden .	Vermögen wieder in Ordnung bringen können .Jeder der Hausbesitzer erscheint mit einem Polizisten und ist sehr erstaunt , einen fremden Bewohner mit fremden Sachen in seinen Räumen zu finden .Mit denen falle ich sogar hinein .	41	9	25343-Ernst__Paul.tsv
ADV	ADV		ADV	so		Ich möchte gestorben sein – ein Engel – ein Geist von der , die Du	so	geliebt hast .	« seufzte Elmerice .Ich möchte gestorben sein – ein Engel – ein Geist von der , die Du so geliebt hast .« – » Könnte ich Dir doch	3234	15	83757-Paalzow__Henriette_von.tsv
ADV	ADV		ADV	so		Will er , daß sie gelöst werden soll durch dich ,	so	wird es geschehen .	hinaufgeführt in den Himmelssaal der Christen .Will er , daß sie gelöst werden soll durch dich , so wird es geschehen .Aber vergiß nicht , daß das Weib	8963	11	27046-Freytag__Gustav.tsv
ADV	ADV		ADV	sogar		Und ich habe sie , die uns doch vollständig Fremden ,	sogar	mit Blumen beschenkt .	Willkommens mit ihnen rauchen zu dürfen !Und ich habe sie , die uns doch vollständig Fremden , sogar mit Blumen beschenkt .Ich besuche meine Brüder .	8717	11	79326-May__Karl.tsv
ADV	ADV		ADV	tausendmal		– Aber wo ist Signor Formica , wo ist mein würdiger Arzt , daß ich ihm	tausendmal	für meine Heilung danke , die nur er vollbracht .	hätt' ich meinen wahnsinnigen Anschlag ausgeführt .– Aber wo ist Signor Formica , wo ist mein würdiger Arzt , daß ich ihm tausendmal für meine Heilung danke , die nur er vollbracht .– Fern sei es von mir ,	387	16	62350-Hoffmann__E__T__A_.tsv
ADV	NN		ADV	wieder			Wieder	im dreißigjährigen Kriege , nach der Nördlinger-Schlacht , gewann es Ferdinand II. für seinen Sohn .	Bayern wäre dann von selbst zugefallen .Wieder im dreißigjährigen Kriege , nach der Nördlinger-Schlacht , gewann es Ferdinand II. für seinen Sohn .Machte es der Fall des Hohenstaufischen Kaiserhauses	25	0	13206-Birlinger__Anton.tsv
ADV	ADV		ADV	wohl		» Das dacht' ich mir	wohl	, sagte mein Oheim .	Ich könnte es nicht sagen .» Das dacht' ich mir wohl , sagte mein Oheim .Hatte ein Boden von besonderer Beschaffenheit ,	1653	5	107491-Verne__Jules.tsv
ADV	PTKZU		ADV	zu		Dieser Aberglauben scheinet aber meines Erachtens von einem Schaden-Bräuer erfunden zu seyn / denn wenn	zu	weilen ein Bräuer das Bier verwarloset / erdencket er Lügen / und bricht Ursach von andern Zäunen / auf daß die Schuld nicht ihm beygemessen werde / davon ich ein Exempel erzehlen will .	viel näher gelegene Brodtteige nicht haben ?Dieser Aberglauben scheinet aber meines Erachtens von einem Schaden-Bräuer erfunden zu seyn / denn wenn zu weilen ein Bräuer das Bier verwarloset / erdencket er Lügen / und bricht Ursach von andern Zäunen / auf daß die Schuld nicht ihm beygemessen werde / davon ich ein Exempel erzehlen will .Denn man wolle nur die absurdität erwegen	6590	15	97156-Schmidt__Johann_Georg.tsv
ADV	ADV		ADV	überhaupt		Gleich dem Hiob habe ihn der grausame Gott , der	überhaupt	der Grund alles Übels in der Welt sei , weil er mit dem Menschen experimentiere wie ein Vivisektor mit seinen Versuchstieren – ihm , dem Mister John , seine Familie und seine Reichtümer genommen und , nicht zufrieden mit dem angestifteten Unheil , auch noch seine Freunde gegen ihn aufgehetzt und seine Gesundheit geschädigt .	Er hat mich selbst darauf gebracht .Gleich dem Hiob habe ihn der grausame Gott , der überhaupt der Grund alles Übels in der Welt sei , weil er mit dem Menschen experimentiere wie ein Vivisektor mit seinen Versuchstieren – ihm , dem Mister John , seine Familie und seine Reichtümer genommen und , nicht zufrieden mit dem angestifteten Unheil , auch noch seine Freunde gegen ihn aufgehetzt und seine Gesundheit geschädigt .» Bah , man müßte ihn nur	2381	10	18884-Conrad__Michael_Georg.tsv
